Product ID,Product Name,Category,Sub-Category,Stock_Actual,Stock_Minimo,Stock_Maximo,Costo_Unitario,Demanda_Diaria_Prom,Lead_Time_Proveedor,Valor_Inventario,Unidad,Valor_Acumulado,Pct_Acumulado,Clase_ABC,Stock_Seguridad,Punto_Reorden,Alerta,Unidades_Vendidas,Ingresos_Total,Num_Ordenes,Rotacion,Origen
OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,Office Supplies,Art,234,30,300,28.31,0.01,8,6624.54,pza,41986526.369999886,0.9494181019960523,B,0.0,0.0,OK,13,452.88,3,0.06,Real
OFF-PA-10000551,Array Memo Cubes,Office Supplies,Paper,156,30,300,42.46,0.02,7,6623.76,pza,41993150.12999988,0.9495678814179519,B,0.0,0.0,OK,22,54.908,3,0.14,Real
OFF-AR-10000246,Newell 318,Office Supplies,Art,217,30,300,30.44,0.02,11,6605.48,pza,41999755.60999988,0.9497172474843206,B,0.0,0.0,OK,25,61.716,5,0.12,Real
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage,209,30,300,31.6,0.02,4,6604.4,pza,42006360.00999988,0.9498665891292465,B,0.0,0.0,OK,24,3178.13,5,0.11,Real
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,207,30,300,31.87,0.04,17,6597.09,pza,42012957.09999988,0.950015765477185,C,0.0,1.0,OK,51,115.632,9,0.25,Real
OFF-PA-10001712,Xerox 1948,Office Supplies,Paper,122,30,300,53.97,0.01,5,6584.34,pza,42019541.439999886,0.9501646535164243,C,0.0,0.0,OK,18,149.85000000000002,3,0.15,Real
FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,36,5,50,182.87,0.01,19,6583.32,pza,42026124.759999886,0.9503135184909677,C,0.0,0.0,OK,18,437.70000000000005,4,0.5,Real
OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,114,30,300,57.59,0.03,17,6565.26,pza,42032690.019999884,0.9504619750847183,C,0.0,1.0,OK,32,1823.13,6,0.28,Real
OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,84,30,300,77.73,0.04,4,6529.32,pza,42039219.339999884,0.9506096189871239,C,0.0,0.0,OK,53,139.392,8,0.63,Real
OFF-ST-10003572,Portfile Personal File Boxes,Office Supplies,Storage,87,30,300,74.87,0.0,9,6513.69,pza,42045733.02999988,0.950756909456983,C,0.0,0.0,OK,4,99.11999999999999,2,0.05,Real
OFF-BI-10004817,GBC Personal VeloBind Strips,Office Supplies,Binders,247,30,300,26.31,0.02,5,6498.57,pza,42052231.59999988,0.9509038580266436,C,0.0,0.0,OK,30,128.186,6,0.12,Real
FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,37,5,50,175.26,0.02,13,6484.62,pza,42058716.21999988,0.9510504911526686,C,0.0,0.0,OK,22,581.172,4,0.59,Real
OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,Appliances,104,30,300,61.79,0.02,13,6426.16,pza,42065142.379999876,0.9511958023550423,C,0.0,0.0,OK,27,151.062,4,0.26,Real
TEC-PH-10000011,PureGear Roll-On Screen Protector,Technology,Phones,37,10,100,173.38,0.02,8,6415.06,pza,42071557.43999988,0.9513408625592544,C,0.0,0.0,OK,19,571.7139999999999,5,0.51,Real
OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,182,30,300,35.18,0.02,5,6402.76,pza,42077960.19999988,0.9514856446303686,C,0.0,0.0,OK,28,62.13,4,0.15,Real
OFF-EN-10002621,Staple envelope,Office Supplies,Envelopes,249,30,300,25.71,0.03,17,6401.79,pza,42084361.989999875,0.9516304047674091,C,0.0,1.0,OK,31,78.24,5,0.12,Real
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Storage,160,30,300,40.01,0.02,9,6401.6,pza,42090763.58999988,0.9517751606080848,C,0.0,0.0,OK,24,1731.288,5,0.15,Real
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,244,30,300,26.21,0.02,11,6395.24,pza,42097158.82999988,0.9519197726335975,C,0.0,0.0,OK,25,229.976,5,0.1,Real
OFF-ST-10003327,Akro-Mils 12-Gallon Tote,Office Supplies,Storage,98,30,300,65.04,0.02,6,6373.92,pza,42103532.74999988,0.9520639025617403,C,0.0,0.0,OK,21,113.202,4,0.21,Real
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies,231,30,300,27.56,0.01,8,6366.36,pza,42109899.10999988,0.9522078615397839,C,0.0,0.0,OK,15,17030.311999999998,3,0.06,Real
FUR-CH-10002320,Hon Pagoda Stacking Chairs,Furniture,Chairs,54,5,50,117.78,0.02,20,6360.12,pza,42116259.22999988,0.9523516794161582,C,0.0,0.0,OK,26,6483.796,4,0.48,Real
TEC-PH-10004774,Gear Head AU3700S Headset,Technology,Phones,23,10,100,275.63,0.02,10,6339.49,pza,42122598.71999988,0.952495030797751,C,0.0,0.0,OK,21,189.654,3,0.91,Real
OFF-AR-10001573,American Pencil,Office Supplies,Art,122,30,300,51.6,0.02,5,6295.2,pza,42128893.91999988,0.9526373806740666,C,0.0,0.0,OK,24,48.93,6,0.2,Real
OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Office Supplies,Binders,115,30,300,54.61,0.03,13,6280.15,pza,42135174.06999988,0.9527793902330547,C,0.0,0.0,OK,42,116.224,7,0.37,Real
FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,27,5,50,232.02,0.03,11,6264.54,pza,42141438.60999988,0.9529210468117453,C,0.0,0.0,OK,32,1431.944,4,1.19,Real
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,15,10,100,417.09,0.03,14,6256.35,pza,42147694.95999988,0.9530625181944952,C,0.0,0.0,OK,37,3998.4,8,2.47,Real
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes,95,30,300,65.68,0.02,7,6239.6,pza,42153934.55999988,0.9532036108187577,C,0.0,0.0,OK,21,50.232,3,0.22,Real
OFF-ST-10004946,Desktop 3-Pocket Hot File,Office Supplies,Storage,232,30,300,26.87,0.01,11,6233.84,pza,42160168.39999989,0.9533445731953257,C,0.0,0.0,OK,14,259.68,2,0.06,Real
OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Office Supplies,Labels,115,30,300,54.04,0.01,10,6214.6,pza,42166382.99999989,0.9534851005084136,C,0.0,0.0,OK,8,26.568,2,0.07,Real
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Technology,Accessories,13,10,100,477.38,0.0,4,6205.94,pza,42172588.939999886,0.9536254319977103,C,0.0,0.0,OK,5,479.72,1,0.38,Real
OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances,92,30,300,67.41,0.03,15,6201.72,pza,42178790.659999885,0.9537656680624808,C,0.0,0.0,OK,33,464.196,7,0.36,Real
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,195,30,300,31.79,0.03,5,6199.05,pza,42184989.70999988,0.9539058437520177,C,0.0,0.0,OK,31,504.24,7,0.16,Real
OFF-ST-10000107,Fellowes Super Stor/Drawer,Office Supplies,Storage,118,30,300,52.43,0.01,3,6186.74,pza,42191176.449999884,0.9540457410823323,C,0.0,0.0,OK,14,477.3,4,0.12,Real
OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances,141,30,300,43.86,0.02,20,6184.26,pza,42197360.70999988,0.9541855823337781,C,0.0,0.0,OK,20,1023.3520000000001,3,0.14,Real
OFF-FA-10004968,Rubber Band Ball,Office Supplies,Fasteners,153,30,300,40.36,0.01,13,6175.08,pza,42203535.78999988,0.9543252160029607,C,0.0,0.0,OK,12,58.344,4,0.08,Real
OFF-PA-10003892,Xerox 1943,Office Supplies,Paper,112,30,300,55.08,0.01,11,6168.96,pza,42209704.74999988,0.9544647112839677,C,0.0,0.0,OK,14,743.432,4,0.12,Real
OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,Office Supplies,Art,201,30,300,30.65,0.0,5,6160.65,pza,42215865.39999988,0.9546040186555401,C,0.0,0.0,OK,2,14.98,1,0.01,Real
OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,82,30,300,75.05,0.02,8,6154.1,pza,42222019.49999988,0.9547431779155848,C,0.0,0.0,OK,23,1073.248,5,0.28,Real
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,Storage,77,30,300,79.83,0.02,5,6146.91,pza,42228166.40999988,0.9548821745921354,C,0.0,0.0,OK,29,1115.92,6,0.38,Real
OFF-BI-10003707,Aluminum Screw Posts,Office Supplies,Binders,245,30,300,25.0,0.05,3,6125.0,pza,42234291.40999988,0.9550206758299726,C,0.0,0.0,OK,64,354.032,11,0.26,Real
FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs,14,5,50,436.84,0.02,11,6115.76,pza,42240407.169999875,0.9551589681287994,C,0.0,0.0,OK,21,2586.1879999999996,4,1.5,Real
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,102,30,300,59.82,0.01,18,6101.64,pza,42246508.809999876,0.9552969411398748,C,0.0,0.0,OK,18,569.24,5,0.18,Real
OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,Storage,157,30,300,38.86,0.02,14,6101.02,pza,42252609.82999988,0.9554349001312331,C,0.0,0.0,OK,30,2552.54,5,0.19,Real
OFF-PA-10000249,Easy-staple paper,Office Supplies,Paper,183,30,300,33.26,0.03,3,6086.58,pza,42258696.40999988,0.9555725325988567,C,0.0,0.0,OK,38,196.48,6,0.21,Real
OFF-PA-10000130,Xerox 199,Office Supplies,Paper,198,30,300,30.65,0.02,18,6068.7,pza,42264765.10999988,0.9557097607559281,C,0.0,0.0,OK,28,57.352,4,0.14,Real
OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,147,30,300,41.25,0.05,10,6063.75,pza,42270828.85999988,0.9558468769813868,C,0.0,0.0,OK,56,2299.75,10,0.38,Real
OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,Office Supplies,Binders,218,30,300,27.68,0.0,15,6034.24,pza,42276863.09999988,0.9559833259135349,C,0.0,0.0,OK,3,133.86,2,0.01,Real
OFF-AP-10002472,3M Office Air Cleaner,Office Supplies,Appliances,109,30,300,55.34,0.01,3,6032.06,pza,42282895.159999885,0.9561197255505484,C,0.0,0.0,OK,10,259.8,2,0.09,Real
FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,Furnishings,28,5,50,214.41,0.01,20,6003.48,pza,42288898.63999988,0.9562554789238268,C,0.0,0.0,OK,12,468.46799999999996,3,0.43,Real
OFF-AR-10004956,Newell 33,Office Supplies,Art,146,30,300,41.07,0.01,17,5996.22,pza,42294894.85999988,0.95639106813074,C,0.0,0.0,OK,10,47.988,3,0.07,Real
OFF-BI-10002072,Cardinal Slant-D Ring Binders,Office Supplies,Binders,84,30,300,71.37,0.01,19,5995.08,pza,42300889.93999988,0.9565266315594636,C,0.0,0.0,OK,11,102.542,4,0.13,Real
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,129,30,300,46.22,0.04,3,5962.38,pza,42306852.31999988,0.9566614555611707,C,0.0,0.0,OK,51,296.184,8,0.4,Real
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,88,30,300,67.55,0.04,12,5944.4,pza,42312796.71999988,0.9567958729910807,C,0.0,0.0,OK,46,873.636,7,0.52,Real
OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,114,30,300,52.13,0.02,3,5942.82,pza,42318739.53999988,0.9569302546933245,C,0.0,0.0,OK,26,50.57,7,0.23,Real
OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,Office Supplies,Storage,77,30,300,76.45,0.04,3,5886.65,pza,42324626.18999988,0.9570633662544206,C,0.0,0.0,OK,51,652.624,11,0.66,Real
OFF-BI-10003669,3M Organizer Strips,Office Supplies,Binders,246,30,300,23.87,0.03,20,5872.02,pza,42330498.20999988,0.9571961469954173,C,0.0,1.0,OK,38,83.16,7,0.15,Real
OFF-PA-10002499,Xerox 1890,Office Supplies,Paper,128,30,300,45.85,0.01,20,5868.8,pza,42336367.00999988,0.9573288549243345,C,0.0,0.0,OK,13,244.7,2,0.1,Real
OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Office Supplies,Appliances,172,30,300,34.04,0.0,7,5854.88,pza,42342221.88999988,0.9574612480879897,C,0.0,0.0,OK,2,157.92,1,0.01,Real
OFF-AR-10000823,Newell 307,Office Supplies,Art,126,30,300,46.45,0.01,14,5852.7,pza,42348074.589999884,0.9575935919565105,C,0.0,0.0,OK,14,19.292,3,0.11,Real
OFF-PA-10000806,Xerox 1934,Office Supplies,Paper,204,30,300,28.68,0.01,13,5850.72,pza,42353925.30999988,0.9577258910523861,C,0.0,0.0,OK,18,1097.2079999999999,5,0.09,Real
OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾â x 11â",Office Supplies,Paper,133,30,300,43.98,0.02,13,5849.34,pza,42359774.64999989,0.957858158943085,C,0.0,0.0,OK,23,124.8,5,0.17,Real
OFF-AR-10004817,Colorific Watercolor Pencils,Office Supplies,Art,185,30,300,31.57,0.02,13,5840.45,pza,42365615.09999989,0.9579902258091301,C,0.0,0.0,OK,23,51.6,3,0.12,Real
OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,79,30,300,73.57,0.03,7,5812.03,pza,42371427.12999989,0.9581216500294316,C,0.0,0.0,OK,33,182.49,5,0.42,Real
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,127,30,300,45.45,0.01,3,5772.15,pza,42377199.27999989,0.9582521724653469,C,0.0,0.0,OK,16,235.102,4,0.13,Real
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,77,30,300,74.82,0.01,14,5761.14,pza,42382960.41999989,0.9583824459382209,C,0.0,0.0,OK,18,85.255,4,0.23,Real
OFF-PA-10002230,Xerox 1897,Office Supplies,Paper,122,30,300,47.17,0.02,13,5754.74,pza,42388715.15999989,0.9585125746914341,C,0.0,0.0,OK,21,67.72800000000001,4,0.17,Real
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,148,30,300,38.84,0.01,4,5748.32,pza,42394463.47999989,0.9586425582727376,C,0.0,0.0,OK,15,203.94,4,0.1,Real
OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8â x 11â",Office Supplies,Paper,177,30,300,32.46,0.01,4,5745.42,pza,42400208.899999894,0.9587724762779448,C,0.0,0.0,OK,16,76.836,3,0.09,Real
OFF-SU-10002189,Acme Rosewood Handle Letter Opener,Office Supplies,Supplies,216,30,300,26.46,0.02,6,5715.36,pza,42405924.25999989,0.9589017145529954,C,0.0,0.0,OK,20,43.67,3,0.09,Real
OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,131,30,300,43.5,0.02,8,5698.5,pza,42411622.75999989,0.9590305715821896,C,0.0,0.0,OK,30,207.87,6,0.23,Real
FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,12,5,50,474.35,0.02,4,5692.2,pza,42417314.9599999,0.959159286152968,C,0.0,0.0,OK,21,127.032,5,1.75,Real
OFF-BI-10001575,GBC Linen Binding Covers,Office Supplies,Binders,224,30,300,25.34,0.03,8,5676.16,pza,42422991.11999989,0.9592876380200963,C,0.0,0.0,OK,36,207.566,6,0.16,Real
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,73,30,300,77.75,0.03,16,5675.75,pza,42428666.86999989,0.9594159806161214,C,0.0,0.0,OK,33,48.006,6,0.45,Real
TEC-PH-10003885,Cisco SPA508G,Technology,Phones,83,10,100,68.38,0.02,10,5675.54,pza,42434342.40999989,0.9595443184635327,C,0.0,0.0,OK,23,910.662,5,0.28,Real
OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,73,30,300,77.07,0.02,18,5626.11,pza,42439968.51999989,0.959671538577689,C,0.0,0.0,OK,25,83.904,5,0.34,Real
OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies,91,30,300,61.67,0.0,20,5611.97,pza,42445580.48999989,0.9597984389518449,C,0.0,0.0,OK,3,62.16,2,0.03,Real
OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes,231,30,300,24.29,0.01,16,5610.99,pza,42451191.47999989,0.9599253171658028,C,0.0,0.0,OK,9,610.98,3,0.04,Real
FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,44,5,50,127.36,0.01,16,5603.84,pza,42456795.319999896,0.9600520337007646,C,0.0,0.0,OK,18,180.31,5,0.41,Real
OFF-AR-10003631,Staples in misc. colors,Office Supplies,Art,104,30,300,53.81,0.01,10,5596.24,pza,42462391.5599999,0.9601785783811294,C,0.0,0.0,OK,18,123.904,4,0.17,Real
OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,Art,124,30,300,44.99,0.03,5,5578.76,pza,42467970.319999896,0.9603047277959206,C,0.0,0.0,OK,34,496.248,6,0.27,Real
OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Office Supplies,Art,193,30,300,28.88,0.01,5,5573.84,pza,42473544.1599999,0.9604307659574727,C,0.0,0.0,OK,7,16.176000000000002,2,0.04,Real
OFF-AP-10002998,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances,91,30,300,61.04,0.02,7,5554.64,pza,42479098.7999999,0.9605563699600423,C,0.0,0.0,OK,19,333.564,4,0.21,Real
OFF-AR-10001227,Newell 338,Office Supplies,Art,81,30,300,68.56,0.01,4,5553.36,pza,42484652.1599999,0.96068194501868,C,0.0,0.0,OK,11,23.52,2,0.14,Real
OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,Storage,76,30,300,72.92,0.02,9,5541.92,pza,42490194.0799999,0.960807261390924,C,0.0,0.0,OK,30,402.816,6,0.39,Real
OFF-AR-10003770,Newell 340,Office Supplies,Art,188,30,300,29.42,0.01,6,5530.96,pza,42495725.0399999,0.9609323299307488,C,0.0,0.0,OK,12,25.92,2,0.06,Real
TEC-PH-10001795,ClearOne CHATAttach 160 -Â speaker phone,Technology,Phones,20,10,100,276.47,0.03,3,5529.4,pza,42501254.4399999,0.9610573631951564,C,0.0,0.0,OK,31,6935.862,5,1.55,Real
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper,194,30,300,28.35,0.0,18,5499.9,pza,42506754.3399999,0.9611817293923777,C,0.0,0.0,OK,3,29.97,2,0.02,Real
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,71,30,300,77.21,0.01,7,5481.91,pza,42512236.249999896,0.9613056887916775,C,0.0,0.0,OK,18,66.663,5,0.25,Real
FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,17,5,50,322.3,0.02,15,5479.1,pza,42517715.3499999,0.9614295846500014,C,0.0,0.0,OK,25,434.56,6,1.47,Real
OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,139,30,300,39.35,0.03,20,5469.65,pza,42523184.999999896,0.9615532668207011,C,0.0,1.0,OK,31,4322.814,6,0.22,Real
OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Supplies,Binders,173,30,300,31.54,0.02,17,5456.42,pza,42528641.4199999,0.961676649828727,C,0.0,0.0,OK,22,85.995,4,0.13,Real
OFF-PA-10001534,Xerox 230,Office Supplies,Paper,199,30,300,27.35,0.02,9,5442.65,pza,42534084.069999896,0.9617997214633579,C,0.0,0.0,OK,20,127.008,5,0.1,Real
TEC-PH-10001061,Apple iPhone 5C,Technology,Phones,59,10,100,92.18,0.02,12,5438.62,pza,42539522.68999989,0.9619227019698273,C,0.0,0.0,OK,20,1339.866,4,0.34,Real
OFF-AR-10003477,4009 Highlighters,Office Supplies,Art,220,30,300,24.61,0.0,13,5414.2,pza,42544936.8899999,0.9620451302803413,C,0.0,0.0,OK,5,8.04,1,0.02,Real
OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,81,30,300,66.74,0.04,15,5405.94,pza,42550342.829999894,0.962167371812043,C,0.0,1.0,OK,54,1383.0810000000001,10,0.67,Real
OFF-FA-10003021,Staples,Office Supplies,Fasteners,117,30,300,46.15,0.03,10,5399.55,pza,42555742.37999989,0.9622894688502084,C,0.0,0.0,OK,31,34.592,6,0.26,Real
FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",Furniture,Furnishings,32,5,50,168.7,0.04,11,5398.4,pza,42561140.77999989,0.9624115398840598,C,0.0,0.0,OK,47,1117.4279999999999,8,1.47,Real
FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,11,5,50,490.12,0.04,15,5391.32,pza,42566532.09999989,0.9625334508217865,C,0.0,1.0,OK,52,3317.7235,9,4.73,Real
OFF-AP-10004249,Staple holder,Office Supplies,Appliances,193,30,300,27.79,0.02,10,5363.47,pza,42571895.56999989,0.9626547320028644,C,0.0,0.0,OK,28,234.61200000000002,5,0.15,Real
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,90,30,300,59.52,0.03,4,5356.8,pza,42577252.369999886,0.9627758623589208,C,0.0,0.0,OK,43,80.494,9,0.48,Real
OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,Envelopes,142,30,300,37.7,0.03,12,5353.4,pza,42582605.769999884,0.9628969158326575,C,0.0,0.0,OK,35,146.688,8,0.25,Real
OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,Office Supplies,Binders,233,30,300,22.93,0.01,4,5342.69,pza,42587948.45999988,0.9630177271270868,C,0.0,0.0,OK,12,16.402,3,0.05,Real
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,164,30,300,32.44,0.03,5,5320.16,pza,42593268.61999988,0.9631380289630853,C,0.0,0.0,OK,35,229.572,7,0.21,Real
OFF-PA-10003919,Xerox 1989,Office Supplies,Paper,122,30,300,43.53,0.01,4,5310.66,pza,42598579.279999875,0.9632581159808374,C,0.0,0.0,OK,9,7.968,1,0.07,Real
OFF-PA-10000232,Xerox 1975,Office Supplies,Paper,150,30,300,35.32,0.02,7,5298.0,pza,42603877.279999875,0.9633779167250106,C,0.0,0.0,OK,27,69.98400000000001,5,0.18,Real
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,236,30,300,22.43,0.04,4,5293.48,pza,42609170.75999987,0.9634976152609234,C,0.0,0.0,OK,49,142.308,9,0.21,Real
OFF-PA-10000308,Xerox 1901,Office Supplies,Paper,103,30,300,51.34,0.01,12,5288.02,pza,42614458.779999875,0.9636171903328757,C,0.0,0.0,OK,7,16.896,1,0.07,Real
OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,249,30,300,21.19,0.03,8,5276.31,pza,42619735.08999988,0.9637365006130737,C,0.0,0.0,OK,35,96.646,8,0.14,Real
OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies,202,30,300,26.1,0.01,19,5272.2,pza,42625007.28999988,0.9638557179561146,C,0.0,0.0,OK,14,45.144,3,0.07,Real
OFF-LA-10004544,Avery 505,Office Supplies,Labels,152,30,300,34.64,0.03,3,5265.28,pza,42630272.56999988,0.9639747788210222,C,0.0,0.0,OK,36,372.96000000000004,7,0.24,Real
OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage,170,30,300,30.95,0.03,16,5261.5,pza,42635534.06999988,0.9640937542108802,C,0.0,0.0,OK,38,459.096,8,0.22,Real
OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,Paper,131,30,300,40.07,0.05,17,5249.17,pza,42640783.23999988,0.9642124507892668,C,0.0,1.0,OK,56,1004.652,14,0.43,Real
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,227,30,300,23.11,0.02,5,5245.97,pza,42646029.20999988,0.9643310750078228,C,0.0,0.0,OK,23,1266.72,5,0.1,Real
OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,Envelopes,130,30,300,40.33,0.02,17,5242.9,pza,42651272.10999988,0.9644496298061667,C,0.0,0.0,OK,21,552.706,4,0.16,Real
FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,62,5,50,84.31,0.02,7,5227.22,pza,42656499.32999988,0.9645678300413416,C,0.0,0.0,OK,19,6518.754,4,0.31,Real
OFF-BI-10004001,GBC Recycled VeloBinder Covers,Office Supplies,Binders,217,30,300,24.07,0.03,20,5223.19,pza,42661722.51999988,0.9646859391483552,C,0.0,1.0,OK,35,487.34400000000005,8,0.16,Real
OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,88,30,300,59.23,0.02,10,5212.24,pza,42666934.75999988,0.9648038006490743,C,0.0,0.0,OK,23,160.83599999999998,4,0.26,Real
