Product ID,Product Name,Category,Sub-Category,Stock_Actual,Stock_Minimo,Stock_Maximo,Costo_Unitario,Demanda_Diaria_Prom,Lead_Time_Proveedor,Valor_Inventario,Unidad
OFF-AR-10003631,Staples in misc. colors,Office Supplies,Art,104,30,300,53.81,0.01,10,5596.24,pza
OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,146,30,300,6.42,0.02,8,937.32,pza
TEC-PH-10004959,Classic Ivory AntiqueÂ TelephoneÂ ZL1810,Technology,Phones,198,10,100,51.7,0.01,11,10236.6,pza
FUR-BO-10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Furniture,Bookcases,49,5,50,159.25,0.01,7,7803.25,pza
FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furniture,Furnishings,52,5,50,419.89,0.01,7,21834.28,pza
TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones,176,10,100,70.67,0.01,20,12437.92,pza
OFF-PA-10003309,Xerox 211,Office Supplies,Paper,122,30,300,3.63,0.02,16,442.86,pza
OFF-ST-10002554,Tennsco Industrial Shelving,Office Supplies,Storage,169,30,300,11.2,0.03,14,1892.8,pza
OFF-AR-10002067,Newell 334,Office Supplies,Art,247,30,300,76.08,0.02,14,18791.76,pza
FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,Tables,33,5,50,551.78,0.01,8,18208.74,pza
FUR-TA-10004767,Safco Drafting Table,Furniture,Tables,231,5,50,124.96,0.02,6,28865.76,pza
OFF-EN-10002621,Staple envelope,Office Supplies,Envelopes,249,30,300,25.71,0.03,17,6401.79,pza
OFF-LA-10003714,Avery 510,Office Supplies,Labels,88,30,300,75.89,0.01,17,6678.32,pza
FUR-FU-10001889,Ultra Door Pull Handle,Furniture,Furnishings,217,5,50,130.8,0.02,19,28383.6,pza
OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Art,166,30,300,9.38,0.01,5,1557.08,pza
OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper,191,30,300,8.71,0.03,12,1663.61,pza
OFF-AR-10001446,Newell 309,Office Supplies,Art,117,30,300,78.17,0.02,10,9145.89,pza
OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,121,30,300,59.96,0.04,11,7255.16,pza
OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,Office Supplies,Envelopes,47,30,300,18.73,0.0,5,880.31,pza
OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,Office Supplies,Binders,165,30,300,5.58,0.02,3,920.7,pza
TEC-PH-10004924,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",Technology,Phones,23,10,100,773.24,0.02,13,17784.52,pza
FUR-CH-10000155,Global Comet Stacking Armless Chair,Furniture,Chairs,12,5,50,301.25,0.02,15,3615.0,pza
OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,163,30,300,48.67,0.03,14,7933.21,pza
FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,15,5,50,225.18,0.02,9,3377.7,pza
FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,12,5,50,474.35,0.02,4,5692.2,pza
OFF-PA-10001878,Xerox 1891,Office Supplies,Paper,157,30,300,17.35,0.03,3,2723.95,pza
TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines,117,10,100,635.92,0.01,5,74402.64,pza
OFF-LA-10003190,Avery 474,Office Supplies,Labels,152,30,300,19.99,0.04,6,3038.48,pza
TEC-PH-10001809,Panasonic KX T7736-B Digital phone,Technology,Phones,42,10,100,105.39,0.03,19,4426.38,pza
OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,139,30,300,39.35,0.03,20,5469.65,pza
FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,121,5,50,502.87,0.03,19,60847.27,pza
OFF-ST-10002562,Staple magnet,Office Supplies,Storage,209,30,300,32.02,0.02,6,6692.18,pza
TEC-PH-10004345,Cisco SPA 502G IP Phone,Technology,Phones,171,10,100,52.23,0.02,19,8931.33,pza
TEC-PH-10001198,Avaya 4621SW VoIP phone,Technology,Phones,239,10,100,456.05,0.02,4,108995.95,pza
OFF-PA-10001972,Xerox 214,Office Supplies,Paper,78,30,300,55.08,0.04,12,4296.24,pza
TEC-PH-10002483,Motorola Moto X,Technology,Phones,76,10,100,600.34,0.01,14,45625.84,pza
FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,110,5,50,289.0,0.02,15,31790.0,pza
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,122,10,100,104.71,0.01,13,12774.62,pza
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,239,30,300,47.58,0.03,10,11371.62,pza
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,24,30,300,27.7,0.03,7,664.8,pza
OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Office Supplies,Art,213,30,300,75.86,0.03,4,16158.18,pza
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,15,10,100,417.09,0.03,14,6256.35,pza
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,148,30,300,38.84,0.01,4,5748.32,pza
TEC-AC-10002217,ImationÂ Clip USBÂ flash driveÂ - 8 GB,Technology,Accessories,233,10,100,268.09,0.04,8,62464.97,pza
OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,46,30,300,28.43,0.02,14,1307.78,pza
OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,Office Supplies,Appliances,228,30,300,41.99,0.02,15,9573.72,pza
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,94,30,300,25.92,0.01,19,2436.48,pza
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,56,30,300,71.6,0.05,14,4009.6,pza
TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories,169,10,100,368.04,0.03,5,62198.76,pza
TEC-PH-10002352,Avaya IP Phone 1140E VoIP phone,Technology,Phones,56,10,100,254.86,0.01,10,14272.16,pza
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,141,5,50,160.81,0.06,18,22674.21,pza
OFF-AR-10000127,Newell 321,Office Supplies,Art,167,30,300,54.44,0.02,6,9091.48,pza
TEC-PH-10003811,Jabra Supreme Plus Driver EditionÂ Headset,Technology,Phones,199,10,100,49.86,0.03,15,9922.14,pza
OFF-BI-10002393,Binder Posts,Office Supplies,Binders,99,30,300,37.1,0.03,10,3672.9,pza
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,238,5,50,366.06,0.02,3,87122.28,pza
OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,139,30,300,28.5,0.01,5,3961.5,pza
OFF-PA-10002160,Xerox 1978,Office Supplies,Paper,6,30,300,60.49,0.02,3,362.94,pza
OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,29,30,300,54.7,0.03,17,1586.3,pza
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,236,30,300,77.77,0.01,20,18353.72,pza
OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,80,30,300,41.68,0.02,5,3334.4,pza
FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,98,5,50,359.66,0.02,17,35246.68,pza
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,98,30,300,21.18,0.03,7,2075.64,pza
OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,225,30,300,32.07,0.03,12,7215.75,pza
OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,Storage,45,30,300,4.1,0.01,9,184.5,pza
OFF-PA-10001661,Xerox 1922,Office Supplies,Paper,207,30,300,55.76,0.0,10,11542.32,pza
OFF-BI-10004817,GBC Personal VeloBind Strips,Office Supplies,Binders,247,30,300,26.31,0.02,5,6498.57,pza
FUR-CH-10003833,Novimex Fabric Task Chair,Furniture,Chairs,184,5,50,360.99,0.04,20,66422.16,pza
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,91,5,50,212.6,0.03,19,19346.6,pza
TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,85,10,100,508.2,0.02,18,43197.0,pza
OFF-FA-10002975,Staples,Office Supplies,Fasteners,209,30,300,36.91,0.02,15,7714.19,pza
OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,229,30,300,39.59,0.02,6,9066.11,pza
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,197,30,300,75.52,0.02,5,14877.44,pza
OFF-PA-10000477,Xerox 1952,Office Supplies,Paper,128,30,300,57.08,0.02,13,7306.24,pza
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,236,30,300,22.43,0.04,4,5293.48,pza
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,81,10,100,418.02,0.03,20,33859.62,pza
FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,42,5,50,322.67,0.02,6,13552.14,pza
TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,199,10,100,642.19,0.02,19,127795.81,pza
TEC-PH-10002468,"Plantronics CS 50-USB -Â headsetÂ - Convertible, Monaural",Technology,Phones,212,10,100,671.68,0.01,8,142396.16,pza
OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,46,30,300,24.11,0.04,12,1109.06,pza
OFF-LA-10000248,Avery 52,Office Supplies,Labels,203,30,300,66.05,0.03,13,13408.15,pza
OFF-FA-10004076,Translucent Push Pins by OIC,Office Supplies,Fasteners,186,30,300,16.0,0.02,7,2976.0,pza
OFF-LA-10004008,Avery 507,Office Supplies,Labels,249,30,300,61.5,0.0,20,15313.5,pza
OFF-AR-10001177,Newell 349,Office Supplies,Art,199,30,300,21.41,0.01,12,4260.59,pza
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,82,30,300,25.24,0.05,11,2069.68,pza
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,68,30,300,68.49,0.03,18,4657.32,pza
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,212,30,300,34.77,0.03,12,7371.24,pza
OFF-PA-10000357,Xerox 1888,Office Supplies,Paper,136,30,300,79.26,0.04,12,10779.36,pza
OFF-AR-10004272,Newell 308,Office Supplies,Art,163,30,300,13.85,0.0,6,2257.55,pza
TEC-PH-10001578,Polycom SoundStation2 EX ConferenceÂ phone,Technology,Phones,129,10,100,386.78,0.01,16,49894.62,pza
OFF-ST-10003638,Mobile Personal File Cube,Office Supplies,Storage,145,30,300,59.13,0.03,10,8573.85,pza
FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,31,5,50,82.79,0.04,3,2566.49,pza
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,Envelopes,63,30,300,13.84,0.02,18,871.92,pza
TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,69,10,100,45.67,0.02,19,3151.23,pza
FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,196,5,50,596.3,0.02,12,116874.8,pza
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,Appliances,29,30,300,61.33,0.01,8,1778.57,pza
OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",Office Supplies,Art,41,30,300,31.14,0.01,9,1276.74,pza
OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper,246,30,300,14.19,0.01,20,3490.74,pza
TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,Technology,Phones,240,10,100,99.6,0.02,4,23904.0,pza
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,207,5,50,356.59,0.04,11,73814.13,pza
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,205,30,300,78.12,0.03,7,16014.6,pza
FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,128,5,50,430.8,0.02,10,55142.4,pza
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones,75,10,100,311.16,0.01,7,23337.0,pza
OFF-AR-10004956,Newell 33,Office Supplies,Art,146,30,300,41.07,0.01,17,5996.22,pza
OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,98,30,300,79.91,0.01,10,7831.18,pza
OFF-PA-10000551,Array Memo Cubes,Office Supplies,Paper,156,30,300,42.46,0.02,7,6623.76,pza
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,71,30,300,77.21,0.01,7,5481.91,pza
OFF-PA-10000740,Xerox 1982,Office Supplies,Paper,180,30,300,3.28,0.01,19,590.4,pza
FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs,107,5,50,454.9,0.02,11,48674.3,pza
OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,95,30,300,50.92,0.03,4,4837.4,pza
OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances,197,30,300,55.46,0.02,3,10925.62,pza
FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,170,5,50,376.69,0.02,13,64037.3,pza
FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",Furniture,Furnishings,94,5,50,102.97,0.06,17,9679.18,pza
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,74,30,300,13.67,0.0,3,1011.58,pza
TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones,63,10,100,740.13,0.02,9,46628.19,pza
OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,238,30,300,20.17,0.03,17,4800.46,pza
FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,16,5,50,596.33,0.01,8,9541.28,pza
OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art,186,30,300,55.01,0.03,12,10231.86,pza
OFF-PA-10003790,Xerox 1991,Office Supplies,Paper,55,30,300,36.66,0.02,14,2016.3,pza
FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,170,5,50,558.43,0.0,15,94933.1,pza
OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,178,30,300,64.01,0.03,17,11393.78,pza
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,231,30,300,35.46,0.03,19,8191.26,pza
TEC-PH-10001051,HTC One,Technology,Phones,14,10,100,82.82,0.02,15,1159.48,pza
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,13,30,300,69.73,0.03,4,906.49,pza
OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies,91,30,300,61.67,0.0,20,5611.97,pza
FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,98,5,50,491.18,0.02,13,48135.64,pza
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,56,30,300,60.1,0.04,7,3365.6,pza
OFF-PA-10004285,Xerox 1959,Office Supplies,Paper,183,30,300,23.51,0.03,6,4302.33,pza
OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,26,30,300,68.99,0.01,4,1793.74,pza
OFF-PA-10000477,Xerox 22,Office Supplies,Paper,243,30,300,2.17,0.02,18,527.31,pza
TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,77,10,100,212.7,0.02,9,16377.9,pza
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,87,30,300,5.63,0.02,10,489.81,pza
TEC-AC-10004145,Logitech diNovo Edge Keyboard,Technology,Accessories,76,10,100,115.16,0.01,10,8752.16,pza
OFF-PA-10003919,Xerox 1989,Office Supplies,Paper,122,30,300,43.53,0.01,4,5310.66,pza
OFF-PA-10002001,Xerox 1984,Office Supplies,Paper,72,30,300,4.91,0.0,17,353.52,pza
OFF-PA-10002787,Xerox 227,Office Supplies,Paper,9,30,300,16.15,0.03,7,145.35,pza
OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,87,30,300,20.15,0.05,12,1753.05,pza
FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,242,5,50,420.78,0.03,11,101828.76,pza
TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers,214,10,100,390.99,0.01,10,83671.86,pza
FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Furniture,Tables,125,5,50,318.37,0.01,7,39796.25,pza
OFF-AP-10002222,Staple holder,Office Supplies,Appliances,161,30,300,61.94,0.02,15,9972.34,pza
OFF-PA-10003971,Xerox 1965,Office Supplies,Paper,215,30,300,37.62,0.01,16,8088.3,pza
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,10,30,300,29.18,0.02,10,291.8,pza
OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,73,30,300,77.07,0.02,18,5626.11,pza
FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,62,5,50,84.31,0.02,7,5227.22,pza
TEC-PH-10001527,Plantronics MX500i Earset,Technology,Phones,47,10,100,265.15,0.03,3,12462.05,pza
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,201,10,100,499.23,0.02,19,100345.23,pza
TEC-AC-10000358,ImationÂ SecureÂ DriveÂ + Hardware Encrypted USBÂ flash driveÂ - 16 GB,Technology,Accessories,76,10,100,632.76,0.03,12,48089.76,pza
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes,95,30,300,65.68,0.02,7,6239.6,pza
FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,41,5,50,103.96,0.03,9,4262.36,pza
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,239,30,300,57.31,0.03,18,13697.09,pza
OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,62,30,300,58.18,0.02,5,3607.16,pza
OFF-PA-10003936,Xerox 1994,Office Supplies,Paper,241,30,300,18.7,0.01,14,4506.7,pza
FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,234,5,50,138.64,0.03,16,32441.76,pza
OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,131,30,300,60.48,0.03,3,7922.88,pza
OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",Office Supplies,Paper,41,30,300,21.46,0.02,9,879.86,pza
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,214,30,300,2.13,0.03,20,455.82,pza
OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,Binders,158,30,300,19.44,0.05,6,3071.52,pza
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Technology,Accessories,174,10,100,53.92,0.02,18,9382.08,pza
TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,Technology,Machines,20,10,100,221.87,0.0,13,4437.4,pza
OFF-PA-10002960,Xerox 1926,Office Supplies,Paper,154,30,300,28.13,0.01,20,4332.02,pza
OFF-PA-10000919,Xerox 1918,Office Supplies,Paper,114,30,300,23.17,0.01,18,2641.38,pza
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,155,30,300,73.76,0.03,9,11432.8,pza
OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,179,30,300,20.14,0.01,5,3605.06,pza
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,199,5,50,323.12,0.02,7,64300.88,pza
FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,135,5,50,577.86,0.01,20,78011.1,pza
OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art,16,30,300,70.58,0.01,19,1129.28,pza
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,27,30,300,26.12,0.02,3,705.24,pza
OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,Office Supplies,Supplies,115,30,300,27.47,0.01,18,3159.05,pza
OFF-PA-10002581,Xerox 1951,Office Supplies,Paper,143,30,300,48.28,0.03,17,6904.04,pza
FUR-FU-10004848,DAX Solid Wood Frames,Furniture,Furnishings,238,5,50,557.29,0.05,15,132635.02,pza
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,56,30,300,2.78,0.02,9,155.68,pza
OFF-AR-10003087,Staples in misc. colors,Office Supplies,Art,243,30,300,32.66,0.02,5,7936.38,pza
TEC-PH-10000141,Clearsounds A400,Technology,Phones,182,10,100,684.33,0.01,15,124548.06,pza
TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,189,10,100,346.06,0.03,18,65405.34,pza
OFF-FA-10001229,Staples,Office Supplies,Fasteners,196,30,300,58.16,0.01,3,11399.36,pza
OFF-BI-10002437,Recycled Premium Regency Composition Covers,Office Supplies,Binders,131,30,300,55.97,0.02,3,7332.07,pza
OFF-PA-10004255,Xerox 219,Office Supplies,Paper,178,30,300,18.03,0.01,18,3209.34,pza
OFF-PA-10001184,Xerox 1903,Office Supplies,Paper,33,30,300,37.07,0.02,4,1223.31,pza
TEC-AC-10002637,LogitechÂ VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,125,10,100,465.96,0.02,20,58245.0,pza
FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,202,5,50,452.04,0.02,20,91312.08,pza
TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,Phones,178,10,100,663.24,0.01,7,118056.72,pza
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Technology,Machines,148,10,100,615.15,0.0,7,91042.2,pza
TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,230,10,100,51.8,0.03,10,11914.0,pza
FUR-TA-10002645,Hon Rectangular Conference Tables,Furniture,Tables,183,5,50,428.73,0.02,11,78457.59,pza
OFF-BI-10003784,Computer Printout Index Tabs,Office Supplies,Binders,105,30,300,40.79,0.02,16,4282.95,pza
OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,Binders,15,30,300,46.76,0.04,15,701.4,pza
FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,143,5,50,273.94,0.02,20,39173.42,pza
OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,Appliances,195,30,300,57.69,0.01,6,11249.55,pza
FUR-TA-10000849,Bevis Rectangular Conference Tables,Furniture,Tables,185,5,50,430.42,0.02,20,79627.7,pza
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,93,30,300,47.2,0.02,17,4389.6,pza
